time,FLOW,TEMP,SALT,OXY_oxy
2016-08-07,0.04,24.0037,0,247.2798
2016-08-08,0.0403,22.9675,0,252.182
2016-08-09,0.0396,22.5625,0,254.1445
2016-08-10,0.0446,23.3303,0,250.4461
2016-08-11,0.0404,24.1633,0,246.5394
2016-08-12,0.0376,24.9283,0,243.0444
2016-08-13,0.0354,25.3509,0,241.1501
2016-08-14,0.0327,25.266,0,241.5287
2016-08-15,0.0316,24.7143,0,244.0131
2016-08-16,0.0326,24.7883,0,243.6776
2016-08-17,0.0316,24.6491,0,244.3098
2016-08-18,0.0278,24.1445,0,246.6267
2016-08-19,0.0257,23.7914,0,248.2707
2016-08-20,0.0246,23.8199,0,248.1369
2016-08-21,0.025,23.6781,0,248.8019
2016-08-22,0.0224,22.086,0,256.4883
2016-08-23,0.0203,21.7202,0,258.3136
2016-08-24,0.0192,22.3299,0,255.2839
2016-08-25,0.0194,23.333,0,250.4333
2016-08-26,0.0188,24.0793,0,246.9288
2016-08-27,0.0179,24.2686,0,246.0531
2016-08-28,0.0166,23.5425,0,249.4407
2016-08-29,0.0149,23.2174,0,250.9842
2016-08-30,0.0141,23.4487,0,249.8845
2016-08-31,0.0143,23.4166,0,250.0366
2016-09-01,0.0185,22.5946,0,253.9878
2016-09-02,0.0156,21.0841,0,261.5428
2016-09-03,0.0141,20.3441,0,265.3906
2016-09-04,0.0132,20.511,0,264.514
2016-09-05,0.0122,20.7147,0,263.4508
2016-09-06,0.0116,21.3053,0,260.4117
2016-09-07,0.0105,22.0447,0,256.6933
2016-09-08,0.01,22.3189,0,255.3378
2016-09-09,0.0093,22.5028,0,254.4358
2016-09-10,0.0086,22.6858,0,253.544
2016-09-11,0.0078,21.6367,0,258.7335
2016-09-12,0.0061,20.0347,0,267.0294
2016-09-13,0.0055,21.1206,0,261.3555
2016-09-14,0.0057,21.4601,0,259.6256
2016-09-15,0.0045,20.4404,0,264.8843
2016-09-16,0.0039,19.6703,0,268.9825
2016-09-17,0.0038,19.9498,0,267.4824
2016-09-18,0.0038,20.1828,0,266.2425
2016-09-19,0.0427,21.2855,0,260.5124
2016-09-20,0.0321,21.9492,0,257.1683
2016-09-21,0.0279,21.7315,0,258.2567
2016-09-22,0.0233,21.4167,0,259.8452
2016-09-23,0.0209,21.3944,0,259.9587
2016-09-24,0.0195,21.7558,0,258.1351
2016-09-25,0.0175,20.9361,0,262.3045
2016-09-26,0.0194,20.0713,0,266.8347
2016-09-27,0.0306,20.7095,0,263.4783
2016-09-28,0.037,20.5207,0,264.4631
2016-09-29,0.0997,20.0653,0,266.8664
2016-09-30,0.1379,19.1701,0,271.706
2016-10-01,0.0862,19.7416,0,268.5983
2016-10-02,0.0836,20.0516,0,266.9395
2016-10-03,0.0776,19.9142,0,267.6725
2016-10-04,0.0771,19.8647,0,267.9375
2016-10-05,0.0758,19.3224,0,270.8717
2016-10-06,0.0753,18.9986,0,272.6506
2016-10-07,0.0988,18.7645,0,273.9503
2016-10-08,0.1416,17.9049,0,278.8175
2016-10-09,0.0977,16.8443,0,285.0403
2016-10-10,0.0853,16.3226,0,288.1927
2016-10-11,0.0816,16.0081,0,290.1238
2016-10-12,0.0799,16.0448,0,289.8975
2016-10-13,0.0802,16.3835,0,287.8216
2016-10-14,0.0778,15.7965,0,291.4359
2016-10-15,0.0748,16.5177,0,287.0065
2016-10-16,0.0739,16.9308,0,284.5238
2016-10-17,0.0751,17.6217,0,280.4553
2016-10-18,0.0768,17.9952,0,278.2993
2016-10-19,0.0783,18.4143,0,275.9145
2016-10-20,0.0746,19.2489,0,271.2736
2016-10-21,0.075,17.9036,0,278.825
2016-10-22,0.0749,14.9543,0,296.7655
2016-10-23,0.0746,15.0855,0,295.9236
2016-10-24,0.0761,15.2203,0,295.0631
2016-10-25,0.0729,14.5605,0,299.3168
2016-10-26,0.0717,14.0871,0,302.4373
2016-10-27,0.0728,14.5343,0,299.4881
2016-10-28,0.0731,14.6516,0,298.7234
2016-10-29,0.073,15.0099,0,296.4083
2016-10-30,0.0728,15.3001,0,294.5559
2016-10-31,0.0719,15.2367,0,294.9592
2016-11-01,0.0721,15.4806,0,293.4147
2016-11-02,0.0723,15.7245,0,291.8847
2016-11-03,0.0717,15.7066,0,291.9968
2016-11-04,0.0739,14.9527,0,296.7755
2016-11-05,0.0719,14.2172,0,301.5742
2016-11-06,0.0727,14.0437,0,302.7259
2016-11-07,0.0731,13.7853,0,304.4565
2016-11-08,0.0764,13.7332,0,304.8075
2016-11-09,0.0733,13.143,0,308.8355
2016-11-10,0.075,12.4845,0,313.4421
2016-11-11,0.0716,12.4783,0,313.4861
2016-11-12,0.0682,11.3519,0,321.6575
2016-11-13,0.0667,11.1263,0,323.3391
2016-11-14,0.0658,11.0468,0,323.9353
2016-11-15,0.0543,11.0662,0,323.79
2016-11-16,0.0477,11.2542,0,322.3841
2016-11-17,0.0433,11.5089,0,320.4955
2016-11-18,0.0418,11.9798,0,317.0564
2016-11-19,0.037,10.3882,0,328.9523
2016-11-20,0.0407,7.8694,0,349.4588
2016-11-21,0.033,7.1961,0,355.3214
2016-11-22,0.0298,7.4335,0,353.2348
2016-11-23,0.0289,8.5077,0,344.0542
2016-11-24,0.028,9.582,0,335.2819
2016-11-25,0.0278,10.1033,0,331.1649
2016-11-26,0.0259,7.9059,0,349.1461
2016-11-27,0.025,7.5107,0,352.5604
2016-11-28,0.0243,8.1927,0,346.7034
2016-11-29,0.0393,10.0588,0,331.5122
2016-11-30,0.0419,9.2407,0,338.0259
2016-12-01,0.0446,8.4225,0,344.767
2016-12-02,0.0414,7.8564,0,349.5707
2016-12-03,0.0412,7.2157,0,355.1479
2016-12-04,0.0394,7.5274,0,352.4157
2016-12-05,0.0377,7.839,0,349.7198
2016-12-06,0.0488,7.6188,0,351.621
2016-12-07,0.06,7.3986,0,353.5401
2016-12-08,0.0489,5.9923,0,366.2363
2016-12-09,0.0378,4.5859,0,379.7357
